id,year,Hispanic,Female,Grades,tobacco,alcohol,mj,sibsmoke,sibdrink,adultdrink,adultsmoke,year_value,rooms,nusing,present,sport_basket,sport_soccer,sport_run,school,has_sib,toa_smoke,toa_drink,toa_mj,exposure_smoke,exposure_count,exposure_smoke_se,exposure_female,exposure_2steps,exposure_indegree,exposure_density,exposure_team,exposure_simmelian,indegree,outdegree,ego_density,exposure_perceived_count,exposure_perceived
112-0512,3,0,1,4.83333333333333,,,,0,,,,2012,2,0,,,,,112,1,,,,0.2,1,0.111994397850584,0.2,0.2,0.1875,0.0757810083513764,0,0,0,0,0,0,0
112-0512,4,0,1,4.5,0,0,0,0,0,0,0,2013,2,0,1,,,,112,1,,,,0,0,0,0,0,0,0,0,0,3,4,0.4,0,0
112-0513,1,1,1,3.5,0,0,0,0,0,0,0,2010,2,0,1,,,,112,1,,4,,,,,,,,,,,1,4,0.45,0,
112-0513,2,1,1,4.5,0,0,0,0,0,1,1,2011,2,2,1,,,,112,1,,4,,0.25,1,0.280906556470644,0.25,0.0869565217391304,0.294117647058824,0.538922155688623,0,0,2,3,0.916666666666667,2,0
112-0513,3,1,1,4.16666666666667,,,,0,,,,2012,2,0,,,,,112,1,,4,,0,0,0.145034625715989,0,0,0,0,0,0,0,0,0,0,0.666666666666667
112-0513,4,1,1,4.5,0,1,0,0,0,0,0,2013,2,0,1,,,,112,1,,4,,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0
112-2021,1,,0,2.5,1,0,1,1,0,1,0,2010,3,1,1,,,,112,1,1,2,1,,,,,,,,,,0,0,0,1,
112-2021,2,,0,3.5,1,1,1,0,0,1,0,2011,2,0,1,,,,112,1,1,2,1,0,0,0.196680021569725,0,0,0,0,0,0,0,2,0.5,0,0
112-2021,3,,0,3,1,1,1,0,,,,2012,2,0,,,,,112,1,1,2,1,1,2,0.47906242917777,1,0.777777777777778,1,1,0,0,0,0,0,0,0
112-2021,4,,0,3,1,1,1,0,,,,2013,2,0,,,,,112,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113-0001,1,1,0,3.5,0,0,0,0,,0,0,2010,7,0,1,,,,113,1,,,,,,,,,,,,,3,3,0.333333333333333,0,
113-0001,2,1,0,4,0,0,0,0,0,0,0,2011,5,1,1,,,,113,1,,,,0,0,0.233683051671539,0,0,0,0,0,0,3,1,0.5,1,0
113-0001,3,1,0,4.5,0,0,0,0,0,0,0,2012,7,0,1,,,,113,1,,,,0,0,0.334928646504326,0,0.25,0,0,0,0,4,6,0.357142857142857,0,1
113-0001,4,1,0,3.5,0,0,0,0,0,0,0,2013,7,1,1,,,,113,1,,,,0,0,0.413475183992143,0,0.159090909090909,0,0,0,0,4,2,0.5,1,0
113-0002,1,,0,5,0,0,0,0,0,0,0,2010,3,0,1,,,,113,1,,,,,,,,,,,,,0,5,0.2,0,
113-0002,2,,0,5,0,0,0,0,0,0,0,2011,4,0,1,,,,113,1,,,,0.2,1,0.199247977675717,0.25,0.130434782608696,0.133333333333333,0.326086956521739,0,0,2,6,0.285714285714286,0,0
113-0002,3,,0,5,,,,0,,,,2012,4,0,,,,,113,1,,,,0.333333333333333,2,8.36049402696879e-14,0.5,0.28125,0.352941176470588,0.378068739770868,0,0,4,0,0,0,0
113-0002,4,,0,5,,,,0,,,,2013,4,0,,,,,113,1,,,,0,0,0.239554024150313,0,0,0,0,0,0,3,0,0,0,0
113-0010,1,,1,4.5,0,0,0,0,0,0,0,2010,2,0,1,,,,113,1,,,,,,,,,,,,,2,2,0.666666666666667,0,
113-0010,2,,1,3.5,0,0,0,0,0,0,0,2011,2,0,1,,,,113,1,,,,0.5,1,0.159826133096202,0.5,0.375,0.333333333333333,0.295652173913044,0,0,2,0,0,0,0
113-0010,3,,1,4,,,,0,,,,2012,2,0,,,,,113,1,,,,0,0,0.14037622728444,0,0,0,0,0,0,1,0,0,0,0
113-0010,4,,1,4,,,,0,,,,2013,2,0,,,,,113,1,,,,0,0,0.242348779059731,0,0,0,0,0,0,1,0,0,0,0
113-0013,1,1,0,2.5,1,1,1,0,0,0,1,2010,6,5,1,,,,113,1,1,1,1,,,,,,,,,,0,4,0.2,5,
113-0013,2,1,0,3.5,1,1,1,0,0,0,1,2011,4,4,1,,,,113,1,1,1,1,0.75,3,0.215421944241576,0.75,0.44,0.588235294117647,0.588336192109777,0,0,1,3,0.416666666666667,4,1
113-0013,3,1,0,4.5,1,1,1,0,0,0,1,2012,4,6,1,,,,113,1,1,1,1,0.666666666666667,2,0.256253631198787,0.5,0.6,0.875,0.6,0,0,4,8,0.180555555555556,6,1
113-0013,4,1,0,3.5,1,1,1,0,0,0,1,2013,4,5,1,,,,113,1,1,1,1,0.5,4,0.342907088197689,0.5,0.423076923076923,0.566666666666667,0.239179954441913,0,0,1,4,0.25,5,0.75
113-0016,1,1,1,3.5,0,0,0,0,0,0,0,2010,3,0,1,,,,113,1,,,,,,,,,,,,,1,1,1.5,0,
113-0016,2,1,1,3.5,0,0,0,1,0,1,1,2011,3,0,1,,,,113,1,,,,1,1,0.209617856275167,1,0.833333333333333,1,1,0,0,2,3,0.75,0,0
113-0016,3,1,1,4.5,0,0,0,0,0,0,1,2012,2,0,1,,,1,113,1,,,,0.666666666666667,2,0.326783040524627,0.666666666666667,0.611111111111111,0.666666666666667,0.465346534653465,0,0.5,3,6,0.404761904761905,0,0
113-0016,4,1,1,4,0,0,0,0,0,1,1,2013,2,2,1,,,,113,1,,,,0.333333333333333,2,0.339075936188946,0.4,0.363636363636364,0.5,0.235294117647059,0,0.5,2,5,0.2,2,0
113-0017,1,1,0,3.5,0,0,0,0,0,0,0,2010,3,0,1,,,,113,1,,,,,,,,,,,,,5,0,0,0,
113-0017,2,1,0,2.5,0,0,0,0,0,0,0,2011,3,0,1,,,,113,1,,,,0,0,0.148479381580275,0,0,0,0,0,0,2,0,0,0,0
113-0017,3,1,0,1.5,0,0,0,0,0,0,0,2012,3,0,1,,,,113,1,,,,0,0,0.247044803558286,0,0,0,0,0,0,1,4,0.35,0,0
113-0017,4,1,0,3.5,0,0,0,0,0,0,0,2013,3,0,1,,1,1,113,1,,,,0.75,3,0.314439306250284,1,0.666666666666667,0.882352941176471,1,0,0,1,1,0.5,0,0
113-0018,1,1,1,3.5,1,1,1,1,0,1,0,2010,3,1,1,,,,113,1,1,1,1,,,,,,,,,,3,5,0.4,1,
113-0018,2,1,1,3.5,1,1,1,1,0,1,0,2011,3,1,1,,,,113,1,1,1,1,0.4,2,0.204409685674627,0.5,0.421052631578947,0.55,0.391304347826087,0,0.5,2,5,0.366666666666667,1,0.2
113-0018,3,1,1,3,1,1,1,0,0,1,0,2012,3,2,1,,,,113,1,1,1,1,0.6,3,0.326178767939819,0.6,0.48,0.7,0.500554938956715,0,0,1,3,0.416666666666667,2,0.2
113-0018,4,1,1,3.5,1,1,1,0,1,1,0,2013,3,4,1,,,,113,1,1,1,1,0.333333333333333,1,0.226645650840416,0.333333333333333,0.25,0.444444444444444,1,0,0,0,2,0.333333333333333,4,0.666666666666667
113-0019,1,0,0,4,0,0,0,0,0,0,0,2010,6,0,1,,,,113,1,,,,,,,,,,,,,1,2,0.666666666666667,0,
113-0019,2,0,0,4,0,0,0,0,0,1,0,2011,6,0,1,,,,113,1,,,,0.5,1,0.271564109902923,0.5,0.5,0.857142857142857,0,0,0,1,2,0.666666666666667,0,0
113-0019,3,0,0,4.5,0,0,0,0,0,0,0,2012,7,0,1,,,,113,1,,,,0.5,1,0.194517698634745,0.5,0.5,0.8,0.428571428571429,0,0,0,3,0.25,0,0
113-0019,4,0,0,4.5,0,0,0,0,0,0,0,2013,7,0,1,,,,113,1,,,,0,0,0.380223917537452,0,0,0,0,0,0,0,0,0,0,0
113-0021,1,1,1,4.5,0,,0,,,,1,2010,3,2,1,,1,1,113,,,2,3,,,,,,,,,,2,3,0.333333333333333,2,
113-0021,2,1,1,4.5,0,1,0,0,0,1,1,2011,3,0,1,,1,,113,1,,2,3,0,0,0.157565985062678,0,0.0625,0,0,0,0,1,5,0.366666666666667,0,0.666666666666667
113-0021,3,1,1,4,0,1,1,0,0,1,1,2012,3,2,1,,1,,113,1,,2,3,0.4,2,0.308847866954255,0.25,0.36,0.576923076923077,0.714285714285714,0,0,2,3,0.333333333333333,2,0
113-0021,4,1,1,3.5,0,1,1,0,1,1,1,2013,3,1,1,,1,,113,1,,2,3,0.666666666666667,2,0.377849275070956,0.5,0.666666666666667,0.777777777777778,0.555555555555555,0,0,4,4,0.5,1,0.666666666666667
113-0023,1,1,1,2.5,0,1,,1,,,0,2010,4,4,1,,,,113,1,,1,2,,,,,,,,,,6,4,0.45,4,
113-0023,2,1,1,4.5,0,1,1,1,0,0,1,2011,4,6,1,,,,113,1,,1,2,0,0,0.159623490469699,0,0.176470588235294,0,0,0,0,2,3,0.5,6,1
113-0023,3,1,1,3.5,0,1,1,0,0,0,1,2012,3,1,1,,,,113,1,,1,2,0.666666666666667,2,0.321494823649342,0.666666666666667,0.5,0.75,0.756756756756757,0,0,0,0,0,1,1
113-0023,4,1,1,3.5,0,1,1,0,0,0,0,2013,3,0,1,,,,113,1,,1,2,0,0,0.300174227101761,0,0,0,0,0,0,0,0,0,0,0
113-0024,1,,1,2.5,0,1,1,0,0,0,0,2010,4,0,1,,,,113,1,,1,1,,,,,,,,,,3,3,0.5,0,
113-0024,2,,1,3.5,0,1,1,0,0,0,0,2011,3,0,1,,,,113,1,,1,1,0,0,0.224523207701051,0,0.0952380952380952,0,0,0,0,3,4,0.35,0,0
113-0024,3,,1,3,,1,1,0,,,,2012,3,0,,,,,113,1,,1,1,0.25,1,0.323278190443163,0.5,0.136363636363636,0.272727272727273,0.282828282828283,0,0,2,0,0,0,0
113-0024,4,,1,3,,1,1,0,,,,2013,3,0,,,,,113,1,,1,1,0,0,0.252360294921591,0,0,0,0,0,0,1,0,0,0,0
113-0026,1,,1,3.5,1,1,0,0,0,1,0,2010,3,5,1,,,,113,1,1,1,,,,,,,,,,,5,6,0.5,5,
113-0026,2,,1,3.5,1,1,0,0,0,1,0,2011,3,5,1,,,,113,1,1,1,,0.333333333333333,2,0.162458054514134,0.2,0.28125,0.257142857142857,0.350875308774568,0,0,4,2,1,5,0.833333333333333
113-0026,3,,1,3.5,1,1,,0,,,,2012,3,0,,,,,113,1,1,1,,0.5,1,0.281409664632443,0.5,0.428571428571429,0.428571428571429,0.571428571428571,0,0,1,0,0,0,1
113-0026,4,,1,3.5,1,1,,0,,,,2013,3,0,,,,,113,1,1,1,,0,0,0.241667706878915,0,0,0,0,0,0,3,0,0,0,0
113-0030,1,1,0,3,0,0,0,0,0,0,1,2010,3,0,1,1,,,113,1,,2,,,,,,,,,,,3,2,0.333333333333333,0,
113-0030,2,1,0,3,0,1,0,0,0,1,1,2011,5,2,1,1,,,113,1,,2,,0,0,0.217272796417682,0,0.111111111111111,0,0,0,0,3,5,0.233333333333333,2,0
113-0030,3,1,0,3.5,0,1,0,0,0,0,1,2012,3,0,1,1,,,113,1,,2,,0,0,0.391452082293983,0,0,0,0,0,0,3,9,0.277777777777778,0,0.4
113-0030,4,1,0,3.5,0,1,0,0,0,0,0,2013,3,3,1,,,,113,1,,2,,0.444444444444444,4,0.288605533692895,0.428571428571429,0.358974358974359,0.523809523809524,0.507009144502837,0,0.333333333333333,3,5,0.266666666666667,3,0
113-0034,1,1,1,4.5,0,0,0,0,0,0,1,2010,2,0,1,,,,113,1,4,4,4,,,,,,,,,,1,3,0.333333333333333,0,
113-0034,2,1,1,5,0,0,0,0,0,0,1,2011,2,0,1,,,,113,1,4,4,4,0,0,0.176670250530877,0,0,0,0,0,0,1,6,0.261904761904762,0,0
113-0034,3,1,1,4.33333333333333,,,,0,,,,2012,2,0,,,,,113,1,4,4,4,0,0,0.226227088906525,0,0.105263157894737,0,0,0,0,3,0,0,0,0
113-0034,4,1,1,3.5,1,1,1,0,0,0,1,2013,2,1,1,,,,113,1,4,4,4,0,0,0.261571176843164,0,0,0,0,0,0,1,3,0.333333333333333,1,0
113-0035,1,1,1,3.5,,,0,,,,,,,0,,,,,113,,3,3,4,,,,,,,,,,6,0,0,0,
113-0035,2,1,1,3.5,,,0,,,,,2011,,0,,,,,113,,3,3,4,0,0,0.177312810211376,0,0,0,0,0,0,5,0,0,0,0
113-0035,3,1,1,3.5,1,1,0,0,0,0,0,2012,2,5,1,,,,113,1,3,3,4,0,0,0.133087254694711,0,0,0,0,0,0,3,8,0.180555555555556,5,0
113-0035,4,1,1,3.5,1,1,1,0,0,0,0,2013,2,4,1,,,,113,1,3,3,4,0.375,3,0.320498359088771,0.333333333333333,0.30952380952381,0.235294117647059,0.489510489510489,0,0,3,10,0.154545454545455,4,0.625
113-0037,1,1,1,3.5,0,0,0,0,0,1,0,2010,3,5,1,,,,113,1,,,,,,,,,,,,,6,4,0.6,5,
113-0037,2,1,1,2.5,0,0,0,0,0,0,0,2011,3,5,1,,,,113,1,,,,0.75,3,0.22328717305595,1,0.555555555555556,0.636363636363636,0.740740740740741,0,1,5,3,0.75,5,1
113-0037,3,1,1,3.5,0,0,0,0,0,0,0,2012,3,1,1,,,,113,1,,,,0.333333333333333,1,0.260793651873319,0.5,0.466666666666667,0.238095238095238,0.158878504672897,0,0.5,2,6,0.261904761904762,1,1
113-0037,4,1,1,4.5,0,0,0,0,0,0,0,2013,3,1,1,,,,113,1,,,,0.5,3,0.337179456755857,0.5,0.428571428571429,0.689655172413793,0.464088397790055,0,0,1,2,0.833333333333333,1,0.166666666666667
113-0038,1,,0,2.5,1,1,1,0,0,1,1,2010,6,2,1,,,,113,0,1,1,1,,,,,,,,,,6,0,0,2,
113-0038,2,,0,2.5,1,1,1,0,0,1,1,2011,5,1,1,,,,113,0,1,1,1,0,0,0.209093863830659,0,0,0,0,0,0,4,1,0.5,1,0
113-0038,3,,0,2.5,1,1,1,0,,,,2012,5,0,,,,,113,0,1,1,1,0,0,0.24242823849924,0,0,0,0,0,0,7,0,0,0,1
113-0038,4,,0,2.5,1,1,1,0,,,,2013,5,0,,,,,113,0,1,1,1,0,0,0.218937262378839,0,0,0,0,0,0,3,0,0,0,0
113-0040,1,,0,3.5,1,1,1,0,0,1,0,2010,2,4,1,,,,113,1,1,1,1,,,,,,,,,,1,7,0.178571428571429,4,
113-0040,2,,0,3.5,1,1,1,0,0,0,0,2011,2,2,1,,,1,113,1,1,1,1,0.285714285714286,2,0.487523537584032,0,0.277777777777778,0.2,0.345679012345679,0,0,3,1,0.5,2,0.571428571428571
113-0040,3,,0,3.5,1,1,1,0,,,,2012,2,0,,,,,113,1,1,1,1,0,0,0.250295355113329,0,0.2,0,0,0,0,3,0,0,0,1
113-0040,4,,0,3.5,1,1,1,0,,,,2013,2,0,,,,,113,1,1,1,1,0,0,0.257440640700977,0,0,0,0,0,0,6,0,0,0,0
113-0048,1,,0,5,1,1,1,0,0,0,0,2010,2,5,1,,,,113,1,1,1,1,,,,,,,,,,1,0,0,5,
113-0048,2,,0,1.5,1,1,1,0,0,0,0,2011,2,3,1,,,,113,1,1,1,1,0,0,0.413954414829853,0,0,0,0,0,0,1,0,0,3,0
113-0048,3,,0,3.25,1,1,1,0,,,,2012,2,0,,,,,113,1,1,1,1,0,0,0.177691671609233,0,0,0,0,0,0,0,0,0,0,0
113-0048,4,,0,3.25,1,1,1,0,,,,2013,2,0,,,,,113,1,1,1,1,0,0,0.299351365055615,0,0,0,0,0,0,0,0,0,0,0
113-0049,1,,0,4.5,0,1,0,1,0,0,0,2010,3,0,1,,,,113,1,,1,,,,,,,,,,,3,7,0.267857142857143,0,
113-0049,2,,0,4.5,0,1,0,1,0,0,0,2011,3,0,1,,,,113,1,,1,,0.142857142857143,1,0.214532458893267,0.25,0.178571428571429,0.142857142857143,0.0490566037735849,0,0.5,5,10,0.218181818181818,0,0
113-0049,3,,0,4.5,,1,,1,,,,2012,3,0,,,,,113,1,,1,,0.2,2,0.31974401707816,0.333333333333333,0.222222222222222,0.227272727272727,0.423728813559322,0,1,3,0,0,0,0
113-0049,4,,0,4.5,,1,,1,,,,2013,3,0,,,,,113,1,,1,,0,0,0.246524719383733,0,0,0,0,0,0,7,0,0,0,0
113-0050,1,1,0,4,,,,,,,,,,0,,,,,113,,3,3,3,,,,,,,,,,3,0,0,0,
113-0050,2,1,0,4,,,,,,,,2011,,0,,,,,113,,3,3,3,0,0,0.177628067860072,0,0,0,0,0,0,3,0,0,0,0
113-0050,3,1,0,3.5,1,1,1,1,0,1,1,2012,3,1,1,,,,113,1,3,3,3,0,0,0.268959144348165,0,0,0,0,0,0,7,1,1,1,0
113-0050,4,1,0,4.5,1,1,1,1,1,1,1,2013,3,1,1,,,,113,1,3,3,3,0,0,0.312579674143317,0,0,0,0,0,0,5,3,1,1,1
113-0052,1,,0,5,0,1,0,0,0,,0,2010,2,0,1,,,,113,1,,1,,,,,,,,,,,1,1,1,0,
113-0052,2,,0,5,0,1,0,0,0,0,0,2011,2,0,1,,,,113,1,,1,,0,0,0.204717116135963,0,0,0,0,0,0,4,0,0,0,0
113-0052,3,,0,5,,1,,0,,,,2012,2,0,,,,,113,1,,1,,0,0,0.198180800349123,0,0,0,0,0,0,4,0,0,0,0
113-0052,4,,0,5,,1,,0,,,,2013,2,0,,,,,113,1,,1,,0,0,0.242552918954483,0,0,0,0,0,0,3,0,0,0,0
113-0063,1,0,1,3.5,0,1,0,0,0,1,0,2010,4,2,1,,,,113,1,,1,,,,,,,,,,,11,2,0.666666666666667,2,
113-0063,2,0,1,3,0,1,0,0,0,1,1,2011,4,2,1,,,,113,1,,1,,0,0,0.216114292052441,0,0.166666666666667,0,0,0,0,8,1,2,2,1
113-0063,3,0,1,3,0,1,0,0,0,1,1,2012,4,3,1,,,,113,1,,1,,0,0,0.317568273409265,0,0.111111111111111,0,0,0,0,8,1,0.5,3,1
113-0063,4,0,1,3,0,1,0,0,0,1,1,2013,4,1,1,,,,113,1,,1,,0,0,0.243095104758087,0,0,0,0,0,0,8,4,0.35,1,1
113-0064,1,1,1,3,0,0,0,,,,,,,0,,,,,113,,,,,,,,,,,,,,5,0,0,0,
113-0064,2,1,1,3,0,0,0,,,,,2011,,0,,,,,113,,,,,0,0,0.169816332796411,0,0,0,0,0,0,5,0,0,0,0
113-0064,3,1,1,2.5,0,0,0,0,0,0,0,2012,2,3,1,,,,113,1,,,,0,0,0.268817449186631,0,0,0,0,0,0,4,7,0.303571428571429,3,0
113-0064,4,1,1,3.5,0,0,0,0,0,0,0,2013,2,1,1,,,,113,1,,,,0.285714285714286,2,0.359432636964783,0.285714285714286,0.25,0.310344827586207,0.221642764015645,0,0.333333333333333,3,2,0.5,1,0.428571428571429
113-0065,1,1,1,3.5,0,0,0,0,0,1,1,2010,3,0,1,,,,113,1,,3,,,,,,,,,,,6,4,0.7,0,
113-0065,2,1,1,2.5,0,0,0,0,0,0,0,2011,4,0,1,,,,113,1,,3,,0.25,1,0.29956340692667,0.333333333333333,0.269230769230769,0.192307692307692,0.252332160880869,0,0.333333333333333,0,1,0.5,0,0
113-0065,3,1,1,3.5,0,1,0,0,0,1,1,2012,3,0,1,,,,113,1,,3,,0,0,0.195706376539534,0,0,0,0,0,0,6,3,0.416666666666667,0,0
113-0065,4,1,1,3.5,0,1,0,0,0,1,0,2013,3,0,1,,,,113,1,,3,,0.333333333333333,1,0.42042625772965,0,0.333333333333333,0.363636363636364,0.471910112359551,0,0,3,4,0.7,0,0
113-0068,1,1,1,2.75,,,,,,,,,,0,,,,,113,,3,3,3,,,,,,,,,,0,0,0,0,
113-0068,2,1,1,2.75,,,,,,,,2011,,0,,,,,113,,3,3,3,0,0,0.224436804322514,0,0,0,0,0,0,3,0,0,0,0
113-0068,3,1,1,3,1,1,1,1,0,1,1,2012,3,5,1,1,1,,113,1,3,3,3,0,0,0.259938029540384,0,0,0,0,0,0,5,4,0.6,5,0
113-0068,4,1,1,2.5,1,1,1,0,1,1,1,2013,3,2,1,,,,113,1,3,3,3,0.5,2,0.391995123275264,0.666666666666667,0.526315789473684,0.648648648648649,1,0,1,4,10,0.172727272727273,2,1
113-0069,1,1,1,2.5,0,0,0,,,,,,,0,,,,,113,,,4,4,,,,,,,,,,1,0,0,0,
113-0069,2,1,1,2.5,0,0,0,,,,,2011,2,0,1,,,,113,,,4,4,0,0,0.241503888245163,0,0,0,0,0,0,2,0,0,0,0
113-0069,3,1,1,2.5,0,0,0,0,0,0,1,2012,2,0,1,,,,113,1,,4,4,0,0,0.249469003603543,0,0,0,0,0,0,4,1,1,0,0
113-0069,4,1,1,2.5,0,1,1,0,0,0,1,2013,2,2,1,,,,113,1,,4,4,1,1,0.397064113921251,1,0.636363636363636,1,1,0,0,2,1,1,2,0
113-0072,1,,1,3,0,0,,,,,,,,0,,,,,113,,,3,2,,,,,,,,,,0,0,0,0,
113-0072,2,,1,3,0,0,1,0,0,1,1,2011,2,0,1,,,,113,1,,3,2,0,0,0.224436804322514,0,0,0,0,0,0,1,1,0.5,0,0
113-0072,3,,1,3,0,1,1,0,0,1,1,2012,2,0,1,,,,113,1,,3,2,0,0,0.138965509163601,0,0,0,0,0,0,3,3,0.583333333333333,0,0
113-0072,4,,1,3,,1,1,0,,,,2013,2,0,,,,,113,1,,3,2,0.333333333333333,1,0.367257278483201,0.333333333333333,0.476190476190476,0.333333333333333,0.182364729458918,0,0,0,0,0,0,0
113-0075,1,1,0,4.5,0,0,0,0,0,0,0,2010,2,2,1,,,,113,1,,,4,,,,,,,,,,0,0,0,2,
113-0075,2,1,0,3.5,0,0,0,0,0,0,0,2011,2,2,1,,,,113,1,,,4,0,0,0.224436804322514,0,0,0,0,0,0,0,0,0,2,0
113-0075,3,1,0,3.83333333333333,,,,0,,,,2012,2,0,,,,,113,1,,,4,0,0,0.195722677074519,0,0,0,0,0,0,0,0,0,0,0
113-0075,4,1,0,3.5,0,0,1,0,0,0,0,2013,2,2,1,,,,113,1,,,4,0,0,0.300174227101761,0,0,0,0,0,0,1,0,0,2,0
113-0080,1,1,0,4.5,0,1,0,0,0,0,0,2010,1,0,1,,1,,113,1,,1,4,,,,,,,,,,4,5,0.4,0,
113-0080,2,1,0,4.5,0,1,0,0,0,0,0,2011,1,0,1,,1,,113,1,,1,4,0,0,0.18462306113456,0,0.210526315789474,0,0,0,0,3,1,0.5,0,0
113-0080,3,1,0,4,0,1,0,0,0,0,0,2012,2,0,1,,1,,113,1,,1,4,0,0,0.153485423519794,0,0,0,0,0,0,5,0,0,0,0
113-0080,4,1,0,4.5,0,1,1,0,1,0,0,2013,2,2,1,,1,,113,1,,1,4,0,0,0.196836399023714,0,0,0,0,0,0,2,3,0.583333333333333,2,0
113-0081,1,1,0,3.5,0,1,0,0,0,0,0,2010,,0,1,,1,1,113,1,,1,,,,,,,,,,,2,6,0.19047619047619,0,
113-0081,2,1,0,4.5,0,1,0,0,0,0,0,2011,5,0,1,1,1,1,113,1,,1,,0,0,0.337498635098837,0,0.04,0,0,0,0,6,8,0.333333333333333,0,0
113-0081,3,1,0,4,0,1,0,0,0,0,0,2012,4,0,1,,1,,113,1,,1,,0,0,0.330141326764016,0,0.128205128205128,0,0,0,0,5,5,0.466666666666667,0,0
113-0081,4,1,0,3.5,0,1,0,0,0,0,0,2013,4,0,1,,1,,113,1,,1,,0,0,0.369812651890587,0,0.157894736842105,0,0,0,0,1,2,0.833333333333333,0,0
113-0083,1,1,1,4,0,1,0,0,0,1,0,2010,3,0,1,,1,,113,1,,1,4,,,,,,,,,,4,0,0,0,
113-0083,2,1,1,3.83333333333333,0,1,0,0,0,1,0,2011,3,0,1,,1,,113,1,,1,4,0,0,0.153570323299945,0,0,0,0,0,0,4,3,0.5,0,0
113-0083,3,1,1,3.5,0,1,0,0,0,1,0,2012,2,1,1,,,,113,1,,1,4,0.333333333333333,1,0.386489468403308,0.333333333333333,0.235294117647059,0.269230769230769,0.180645161290323,0,0,3,0,0,1,0
113-0083,4,1,1,4,0,1,1,0,0,1,0,2013,2,0,1,,1,,113,1,,1,4,0,0,0.287819022072751,0,0,0,0,0,0,3,2,0.5,0,0
113-0089,1,,1,4,1,1,1,1,0,1,0,2010,3,3,1,1,1,1,113,1,1,1,1,,,,,,,,,,2,8,0.180555555555556,3,
113-0089,2,,1,4.5,1,1,1,0,0,0,0,2011,2,5,1,,,,113,1,1,1,1,0.125,1,0.188947655980955,0,0.257142857142857,0.125,0.239179954441913,0.25,0,2,8,0.180555555555556,5,0.375
113-0089,3,,1,4.25,1,1,1,0,,,,2012,2,0,,,,,113,1,1,1,1,0.5,4,0.265010457178114,0.2,0.382352941176471,0.37037037037037,0.668202764976959,0,0,0,0,0,0,0.625
113-0089,4,,1,4.25,1,1,1,0,,,,2013,2,0,,,,,113,1,1,1,1,0,0,0.299351365055615,0,0,0,0,0,0,0,0,0,0,0
113-0090,1,,0,3.5,1,1,0,0,0,0,0,2010,2,1,1,,1,,113,1,1,1,,,,,,,,,,,4,3,0.5,1,
113-0090,2,,0,3.5,1,1,0,0,0,1,1,2011,2,3,1,,1,,113,1,1,1,,0.333333333333333,1,0.310099227252247,0,0.333333333333333,0.428571428571429,0,0,0,0,4,0.2,3,0.333333333333333
113-0090,3,,0,3.5,1,1,,0,,,,2012,2,0,,,,,113,1,1,1,,0,0,0.255748848790472,0,0.238095238095238,0,0,0,0,1,0,0,0,0.75
113-0090,4,,0,3.5,1,1,,0,,,,2013,2,0,,,,,113,1,1,1,,0,0,0.239986067624745,0,0,0,0,0,0,3,0,0,0,0
113-0092,1,1,0,3.5,0,1,0,0,0,1,0,2010,3,2,1,,1,,113,1,,1,4,,,,,,,,,,2,1,1,2,
113-0092,2,1,0,4.5,0,1,0,0,0,1,0,2011,3,3,1,,1,,113,1,,1,4,0,0,0.113405382209142,0,0,0,0,0,0,5,6,0.380952380952381,3,1
113-0092,3,1,0,4.5,0,1,0,0,0,1,0,2012,3,4,1,,1,,113,1,,1,4,0.166666666666667,1,0.378751401517568,0,0.225806451612903,0.115384615384615,0.162907268170426,0,0,6,10,0.281818181818182,4,0.5
113-0092,4,1,0,3.5,0,1,1,0,1,1,0,2013,3,2,1,,1,,113,1,,1,4,0.1,1,0.304223677235825,0,0.196078431372549,0.0545454545454545,0,0,0,2,4,0.3,2,0.4
113-0097,1,1,1,3,0,0,0,,,,,,,0,,,,,113,,,4,,,,,,,,,,,4,0,0,0,
113-0097,2,1,1,3,0,0,0,,,,,2011,,0,,,,,113,,,4,,0,0,0.157980196741271,0,0,0,0,0,0,4,0,0,0,0
113-0097,3,1,1,2.5,0,0,0,1,0,0,1,2012,4,0,1,,,,113,1,,4,,0,0,0.254769030641748,0,0,0,0,0,0,3,2,0.5,0,0
113-0097,4,1,1,3.5,0,1,0,1,1,1,1,2013,4,0,1,,,,113,1,,4,,0.5,1,0.336904944197891,0,0.545454545454545,0.666666666666667,0,0,0,1,2,0.5,0,0
113-0098,1,1,1,4,0,1,0,0,0,0,0,2010,4,0,1,,,,113,1,,1,,,,,,,,,,,2,0,0,0,
113-0098,2,1,1,3.5,0,1,0,0,0,0,0,2011,5,0,1,,,,113,1,,1,,0,0,0.12811643374409,0,0,0,0,0,0,4,2,1,0,0
113-0098,3,1,1,4,0,1,0,0,0,0,0,2012,3,2,1,,,1,113,1,,1,,0,0,0.297243656886558,0,0.1,0,0,0,0,5,8,0.208333333333333,2,0
113-0098,4,1,1,4.5,0,1,0,0,1,0,0,2013,3,3,1,,,,113,1,,1,,0.25,2,0.330968440615062,0,0.206896551724138,0.297297297297297,0,0,0,4,7,0.357142857142857,3,0.25
113-0099,1,,1,2,1,1,1,1,1,1,1,2010,2,0,1,1,,,113,1,1,1,1,,,,,,,,,,1,6,0.19047619047619,0,
